Epoch: 0, Logs: {'loss': 412.4097900390625}
Epoch: 4000, Logs: {'loss': -0.3154623508453369}
Epoch: 8000, Logs: {'loss': -0.32786884903907776}
Epoch: 12000, Logs: {'loss': -0.3786650002002716}
Epoch: 16000, Logs: {'loss': -0.9156157970428467}
Epoch: 20000, Logs: {'loss': -1.6083061695098877}
Epoch: 24000, Logs: {'loss': -1.6304121017456055}
Epoch: 28000, Logs: {'loss': -1.6319080591201782}
Epoch: 32000, Logs: {'loss': -1.6329342126846313}
Epoch: 36000, Logs: {'loss': -1.633547306060791}
Epoch: 40000, Logs: {'loss': -1.6342662572860718}
Epoch: 44000, Logs: {'loss': -1.6347092390060425}
Epoch: 48000, Logs: {'loss': -1.634541392326355}
Epoch: 52000, Logs: {'loss': -1.6353864669799805}
Epoch: 56000, Logs: {'loss': -1.6356396675109863}
Epoch: 60000, Logs: {'loss': -1.635871410369873}
Epoch: 64000, Logs: {'loss': -1.636078953742981}
Epoch: 68000, Logs: {'loss': -1.6362524032592773}
Epoch: 72000, Logs: {'loss': -1.6364037990570068}
Epoch: 76000, Logs: {'loss': -1.6365350484848022}
Epoch: 80000, Logs: {'loss': -1.636680245399475}
Epoch: 84000, Logs: {'loss': -1.636795163154602}
Epoch: 88000, Logs: {'loss': -1.6369085311889648}
Epoch: 92000, Logs: {'loss': -1.6370152235031128}
Epoch: 96000, Logs: {'loss': -1.6369829177856445}
Epoch: 100000, Logs: {'loss': -1.637221336364746}
Epoch: 104000, Logs: {'loss': -1.6373302936553955}
Epoch: 108000, Logs: {'loss': -1.6374125480651855}
Epoch: 112000, Logs: {'loss': -1.6375226974487305}
Epoch: 116000, Logs: {'loss': -1.637587547302246}
Epoch: 120000, Logs: {'loss': -1.6376960277557373}
Epoch: 124000, Logs: {'loss': -1.6378045082092285}
Epoch: 128000, Logs: {'loss': -1.637900948524475}
Epoch: 132000, Logs: {'loss': -1.637986660003662}
Epoch: 136000, Logs: {'loss': -1.6378271579742432}
Epoch: 140000, Logs: {'loss': -1.6381752490997314}
Epoch: 144000, Logs: {'loss': -1.6382848024368286}
Epoch: 148000, Logs: {'loss': -1.6383798122406006}
Epoch: 152000, Logs: {'loss': -1.6384903192520142}
Epoch: 156000, Logs: {'loss': -1.6385931968688965}
Epoch: 160000, Logs: {'loss': -1.6386215686798096}
Epoch: 164000, Logs: {'loss': -1.638789176940918}
Epoch: 168000, Logs: {'loss': -1.6388380527496338}
Epoch: 172000, Logs: {'loss': -1.6389681100845337}
Epoch: 176000, Logs: {'loss': -1.6390478610992432}
Epoch: 180000, Logs: {'loss': -1.6388397216796875}
Epoch: 184000, Logs: {'loss': -1.6392401456832886}
Epoch: 188000, Logs: {'loss': -1.6393170356750488}
Epoch: 192000, Logs: {'loss': -1.6393967866897583}
Epoch: 196000, Logs: {'loss': -1.6394914388656616}
