Epoch: 0, Logs: {'loss': 3179.28125}
Epoch: 2000, Logs: {'loss': 3.613626003265381}
Epoch: 4000, Logs: {'loss': -2.1231000423431396}
Epoch: 6000, Logs: {'loss': -3.193882465362549}
Epoch: 8000, Logs: {'loss': -4.218015670776367}
Epoch: 10000, Logs: {'loss': -6.718902111053467}
Epoch: 12000, Logs: {'loss': -6.867808818817139}
Epoch: 14000, Logs: {'loss': -7.183797359466553}
Epoch: 16000, Logs: {'loss': -7.528539180755615}
Epoch: 18000, Logs: {'loss': -7.809414386749268}
Epoch: 20000, Logs: {'loss': -8.044018745422363}
Epoch: 22000, Logs: {'loss': -8.31631851196289}
Epoch: 24000, Logs: {'loss': -8.722702980041504}
Epoch: 26000, Logs: {'loss': -9.483125686645508}
Epoch: 28000, Logs: {'loss': -11.211861610412598}
Epoch: 30000, Logs: {'loss': -15.147005081176758}
Epoch: 32000, Logs: {'loss': -19.092117309570312}
Epoch: 34000, Logs: {'loss': -21.000688552856445}
Epoch: 36000, Logs: {'loss': -22.146974563598633}
Epoch: 38000, Logs: {'loss': -23.12128448486328}
Epoch: 40000, Logs: {'loss': -23.951026916503906}
Epoch: 42000, Logs: {'loss': -24.381973266601562}
Epoch: 44000, Logs: {'loss': -24.566194534301758}
Epoch: 46000, Logs: {'loss': -24.656482696533203}
Epoch: 48000, Logs: {'loss': -24.701473236083984}
Epoch: 50000, Logs: {'loss': -24.73836326599121}
Epoch: 52000, Logs: {'loss': -24.76076889038086}
Epoch: 54000, Logs: {'loss': -24.777732849121094}
Epoch: 56000, Logs: {'loss': -24.79104995727539}
Epoch: 58000, Logs: {'loss': -24.802074432373047}
Epoch: 60000, Logs: {'loss': -24.811203002929688}
Epoch: 62000, Logs: {'loss': -24.819353103637695}
Epoch: 64000, Logs: {'loss': -24.826261520385742}
Epoch: 66000, Logs: {'loss': -24.832353591918945}
Epoch: 68000, Logs: {'loss': -24.83739471435547}
Epoch: 70000, Logs: {'loss': -24.842496871948242}
Epoch: 72000, Logs: {'loss': -24.84675407409668}
Epoch: 74000, Logs: {'loss': -24.85031509399414}
Epoch: 76000, Logs: {'loss': -24.853689193725586}
Epoch: 78000, Logs: {'loss': -24.85657501220703}
Epoch: 80000, Logs: {'loss': -24.857845306396484}
Epoch: 82000, Logs: {'loss': -24.86113929748535}
Epoch: 84000, Logs: {'loss': -24.862951278686523}
Epoch: 86000, Logs: {'loss': -24.86429214477539}
Epoch: 88000, Logs: {'loss': -24.865455627441406}
Epoch: 90000, Logs: {'loss': -24.866365432739258}
Epoch: 92000, Logs: {'loss': -24.867198944091797}
Epoch: 94000, Logs: {'loss': -24.867820739746094}
Epoch: 96000, Logs: {'loss': -24.868244171142578}
Epoch: 98000, Logs: {'loss': -24.86854362487793}
