Epoch: 0, Logs: {'loss': 65.44544982910156}
Epoch: 4000, Logs: {'loss': -6.7277350425720215}
Epoch: 8000, Logs: {'loss': -7.984429359436035}
Epoch: 12000, Logs: {'loss': -8.525752067565918}
Epoch: 16000, Logs: {'loss': -8.665018081665039}
Epoch: 20000, Logs: {'loss': -8.939098358154297}
Epoch: 24000, Logs: {'loss': -9.00867748260498}
Epoch: 28000, Logs: {'loss': -9.013630867004395}
Epoch: 32000, Logs: {'loss': -9.013638496398926}
Epoch: 36000, Logs: {'loss': -9.013718605041504}
Epoch: 40000, Logs: {'loss': -9.013628959655762}
Epoch: 44000, Logs: {'loss': -9.01370620727539}
Epoch: 48000, Logs: {'loss': -9.013690948486328}
Epoch: 52000, Logs: {'loss': -9.013720512390137}
Epoch: 56000, Logs: {'loss': -9.013779640197754}
Epoch: 60000, Logs: {'loss': -9.013733863830566}
Epoch: 64000, Logs: {'loss': -9.013748168945312}
Epoch: 68000, Logs: {'loss': -9.013777732849121}
Epoch: 72000, Logs: {'loss': -9.013750076293945}
Epoch: 76000, Logs: {'loss': -9.013747215270996}
Epoch: 80000, Logs: {'loss': -9.013771057128906}
Epoch: 84000, Logs: {'loss': -9.013789176940918}
Epoch: 88000, Logs: {'loss': -9.013788223266602}
Epoch: 92000, Logs: {'loss': -9.013795852661133}
Epoch: 96000, Logs: {'loss': -9.01383113861084}
Epoch: 100000, Logs: {'loss': -9.013801574707031}
Epoch: 104000, Logs: {'loss': -9.013795852661133}
Epoch: 108000, Logs: {'loss': -9.013655662536621}
Epoch: 112000, Logs: {'loss': -9.013835906982422}
Epoch: 116000, Logs: {'loss': -9.01384162902832}
Epoch: 120000, Logs: {'loss': -9.01382827758789}
Epoch: 124000, Logs: {'loss': -9.013826370239258}
Epoch: 128000, Logs: {'loss': -9.013832092285156}
Epoch: 132000, Logs: {'loss': -9.013813018798828}
Epoch: 136000, Logs: {'loss': -9.01386547088623}
Epoch: 140000, Logs: {'loss': -9.013890266418457}
Epoch: 144000, Logs: {'loss': -9.013715744018555}
Epoch: 148000, Logs: {'loss': -9.013895034790039}
Epoch: 152000, Logs: {'loss': -9.013569831848145}
Epoch: 156000, Logs: {'loss': -9.013839721679688}
Epoch: 160000, Logs: {'loss': -9.013824462890625}
Epoch: 164000, Logs: {'loss': -9.013800621032715}
Epoch: 168000, Logs: {'loss': -9.013883590698242}
Epoch: 172000, Logs: {'loss': -9.013690948486328}
Epoch: 176000, Logs: {'loss': -9.013862609863281}
Epoch: 180000, Logs: {'loss': -9.013866424560547}
Epoch: 184000, Logs: {'loss': -9.013875007629395}
Epoch: 188000, Logs: {'loss': -9.01390552520752}
Epoch: 192000, Logs: {'loss': -9.013915061950684}
Epoch: 196000, Logs: {'loss': -9.01372241973877}
