Epoch: 0, Logs: {'loss': 568.569580078125}
Epoch: 4000, Logs: {'loss': -3.9425458908081055}
Epoch: 8000, Logs: {'loss': -4.357545852661133}
Epoch: 12000, Logs: {'loss': -4.3606038093566895}
Epoch: 16000, Logs: {'loss': -4.364110469818115}
Epoch: 20000, Logs: {'loss': -4.367269515991211}
Epoch: 24000, Logs: {'loss': -4.3721537590026855}
Epoch: 28000, Logs: {'loss': -4.435447692871094}
Epoch: 32000, Logs: {'loss': -4.736973762512207}
Epoch: 36000, Logs: {'loss': -4.851045608520508}
Epoch: 40000, Logs: {'loss': -4.90861701965332}
Epoch: 44000, Logs: {'loss': -4.937191486358643}
Epoch: 48000, Logs: {'loss': -4.952376842498779}
Epoch: 52000, Logs: {'loss': -4.96327018737793}
Epoch: 56000, Logs: {'loss': -4.975298881530762}
Epoch: 60000, Logs: {'loss': -4.9893317222595215}
Epoch: 64000, Logs: {'loss': -5.005906105041504}
Epoch: 68000, Logs: {'loss': -5.023806571960449}
Epoch: 72000, Logs: {'loss': -5.04279899597168}
Epoch: 76000, Logs: {'loss': -5.062196731567383}
Epoch: 80000, Logs: {'loss': -5.0817975997924805}
Epoch: 84000, Logs: {'loss': -5.101291656494141}
Epoch: 88000, Logs: {'loss': -5.120468616485596}
Epoch: 92000, Logs: {'loss': -5.139432907104492}
Epoch: 96000, Logs: {'loss': -5.1578593254089355}
Epoch: 100000, Logs: {'loss': -5.1758317947387695}
Epoch: 104000, Logs: {'loss': -5.193330764770508}
Epoch: 108000, Logs: {'loss': -5.210330009460449}
Epoch: 112000, Logs: {'loss': -5.226828575134277}
Epoch: 116000, Logs: {'loss': -5.242481231689453}
Epoch: 120000, Logs: {'loss': -5.258357524871826}
Epoch: 124000, Logs: {'loss': -5.273438453674316}
Epoch: 128000, Logs: {'loss': -5.287965774536133}
Epoch: 132000, Logs: {'loss': -5.290375709533691}
Epoch: 136000, Logs: {'loss': -5.290375232696533}
Epoch: 140000, Logs: {'loss': -5.28996467590332}
Epoch: 144000, Logs: {'loss': -5.290369987487793}
Epoch: 148000, Logs: {'loss': -5.2902350425720215}
Epoch: 152000, Logs: {'loss': -5.290073394775391}
Epoch: 156000, Logs: {'loss': -5.290315628051758}
Epoch: 160000, Logs: {'loss': -5.290225505828857}
Epoch: 164000, Logs: {'loss': -5.29018497467041}
Epoch: 168000, Logs: {'loss': -5.290346145629883}
Epoch: 172000, Logs: {'loss': -5.290363311767578}
Epoch: 176000, Logs: {'loss': -5.290370464324951}
Epoch: 180000, Logs: {'loss': -5.290389537811279}
Epoch: 184000, Logs: {'loss': -5.290121078491211}
Epoch: 188000, Logs: {'loss': -5.290347576141357}
Epoch: 192000, Logs: {'loss': -5.290363788604736}
Epoch: 196000, Logs: {'loss': -5.290241718292236}
