Epoch: 0, Logs: {'loss': 8581.818359375}
Epoch: 4000, Logs: {'loss': -1.5675609111785889}
Epoch: 8000, Logs: {'loss': -1.5894392728805542}
Epoch: 12000, Logs: {'loss': -1.6013436317443848}
Epoch: 16000, Logs: {'loss': -1.6322410106658936}
Epoch: 20000, Logs: {'loss': -1.646823763847351}
Epoch: 24000, Logs: {'loss': -1.6551616191864014}
Epoch: 28000, Logs: {'loss': -1.6633089780807495}
Epoch: 32000, Logs: {'loss': -1.677131175994873}
Epoch: 36000, Logs: {'loss': -4.227372169494629}
Epoch: 40000, Logs: {'loss': -4.518689155578613}
Epoch: 44000, Logs: {'loss': -4.6582841873168945}
Epoch: 48000, Logs: {'loss': -5.473326683044434}
Epoch: 52000, Logs: {'loss': -5.829221725463867}
Epoch: 56000, Logs: {'loss': -6.022255897521973}
Epoch: 60000, Logs: {'loss': -6.291994094848633}
Epoch: 64000, Logs: {'loss': -6.53765869140625}
Epoch: 68000, Logs: {'loss': -6.756914138793945}
Epoch: 72000, Logs: {'loss': -7.350021839141846}
Epoch: 76000, Logs: {'loss': -7.695030212402344}
Epoch: 80000, Logs: {'loss': -9.33336067199707}
Epoch: 84000, Logs: {'loss': -10.244807243347168}
Epoch: 88000, Logs: {'loss': -10.824976921081543}
Epoch: 92000, Logs: {'loss': -11.166508674621582}
Epoch: 96000, Logs: {'loss': -11.338990211486816}
Epoch: 100000, Logs: {'loss': -11.428275108337402}
Epoch: 104000, Logs: {'loss': -11.487144470214844}
Epoch: 108000, Logs: {'loss': -11.532127380371094}
Epoch: 112000, Logs: {'loss': -11.568020820617676}
Epoch: 116000, Logs: {'loss': -11.597373008728027}
Epoch: 120000, Logs: {'loss': -11.622191429138184}
Epoch: 124000, Logs: {'loss': -11.643348693847656}
Epoch: 128000, Logs: {'loss': -11.661640167236328}
Epoch: 132000, Logs: {'loss': -11.677905082702637}
Epoch: 136000, Logs: {'loss': -11.692852973937988}
Epoch: 140000, Logs: {'loss': -11.706436157226562}
Epoch: 144000, Logs: {'loss': -11.719467163085938}
Epoch: 148000, Logs: {'loss': -11.731819152832031}
Epoch: 152000, Logs: {'loss': -11.74330997467041}
Epoch: 156000, Logs: {'loss': -11.754389762878418}
Epoch: 160000, Logs: {'loss': -11.764780044555664}
Epoch: 164000, Logs: {'loss': -11.774308204650879}
Epoch: 168000, Logs: {'loss': -11.783037185668945}
Epoch: 172000, Logs: {'loss': -11.791452407836914}
Epoch: 176000, Logs: {'loss': -11.798937797546387}
Epoch: 180000, Logs: {'loss': -11.805810928344727}
Epoch: 184000, Logs: {'loss': -11.812410354614258}
Epoch: 188000, Logs: {'loss': -11.817980766296387}
Epoch: 192000, Logs: {'loss': -11.823432922363281}
Epoch: 196000, Logs: {'loss': -11.828295707702637}
