Epoch: 0, Logs: {'loss': 1488.074462890625}
Epoch: 4000, Logs: {'loss': -0.8223016858100891}
Epoch: 8000, Logs: {'loss': -1.0290553569793701}
Epoch: 12000, Logs: {'loss': -2.8496532440185547}
Epoch: 16000, Logs: {'loss': -3.0192666053771973}
Epoch: 20000, Logs: {'loss': -3.061722755432129}
Epoch: 24000, Logs: {'loss': -3.0848093032836914}
Epoch: 28000, Logs: {'loss': -3.0967376232147217}
Epoch: 32000, Logs: {'loss': -3.100369453430176}
Epoch: 36000, Logs: {'loss': -3.101090669631958}
Epoch: 40000, Logs: {'loss': -3.101428985595703}
Epoch: 44000, Logs: {'loss': -3.101681709289551}
Epoch: 48000, Logs: {'loss': -3.101893901824951}
Epoch: 52000, Logs: {'loss': -3.102080821990967}
Epoch: 56000, Logs: {'loss': -3.102245330810547}
Epoch: 60000, Logs: {'loss': -3.102389097213745}
Epoch: 64000, Logs: {'loss': -3.102504253387451}
Epoch: 68000, Logs: {'loss': -3.1026482582092285}
Epoch: 72000, Logs: {'loss': -3.1025357246398926}
Epoch: 76000, Logs: {'loss': -3.102830171585083}
Epoch: 80000, Logs: {'loss': -3.1029748916625977}
Epoch: 84000, Logs: {'loss': -3.1020619869232178}
Epoch: 88000, Logs: {'loss': -3.1031341552734375}
Epoch: 92000, Logs: {'loss': -3.103240489959717}
Epoch: 96000, Logs: {'loss': -3.1033034324645996}
Epoch: 100000, Logs: {'loss': -3.1033825874328613}
Epoch: 104000, Logs: {'loss': -3.103454828262329}
Epoch: 108000, Logs: {'loss': -3.1035268306732178}
Epoch: 112000, Logs: {'loss': -3.1033987998962402}
Epoch: 116000, Logs: {'loss': -3.103642702102661}
Epoch: 120000, Logs: {'loss': -3.103710651397705}
Epoch: 124000, Logs: {'loss': -3.1034932136535645}
Epoch: 128000, Logs: {'loss': -3.1038405895233154}
Epoch: 132000, Logs: {'loss': -3.1038665771484375}
Epoch: 136000, Logs: {'loss': -3.103940486907959}
Epoch: 140000, Logs: {'loss': -3.103978395462036}
Epoch: 144000, Logs: {'loss': -3.104032039642334}
Epoch: 148000, Logs: {'loss': -3.1040923595428467}
Epoch: 152000, Logs: {'loss': -3.104097843170166}
Epoch: 156000, Logs: {'loss': -3.104177951812744}
Epoch: 160000, Logs: {'loss': -3.104224681854248}
Epoch: 164000, Logs: {'loss': -3.104264736175537}
Epoch: 168000, Logs: {'loss': -3.10431170463562}
Epoch: 172000, Logs: {'loss': -3.1043553352355957}
Epoch: 176000, Logs: {'loss': -3.1043217182159424}
Epoch: 180000, Logs: {'loss': -3.1044440269470215}
Epoch: 184000, Logs: {'loss': -3.104461193084717}
Epoch: 188000, Logs: {'loss': -3.1045143604278564}
Epoch: 192000, Logs: {'loss': -3.1045215129852295}
Epoch: 196000, Logs: {'loss': -3.104583978652954}
