Epoch: 0, Logs: {'loss': 274.4953918457031}
Epoch: 4000, Logs: {'loss': -0.9335352182388306}
Epoch: 8000, Logs: {'loss': -1.1121423244476318}
Epoch: 12000, Logs: {'loss': -2.510161876678467}
Epoch: 16000, Logs: {'loss': -3.960505962371826}
Epoch: 20000, Logs: {'loss': -4.035006999969482}
Epoch: 24000, Logs: {'loss': -4.076290130615234}
Epoch: 28000, Logs: {'loss': -4.189177989959717}
Epoch: 32000, Logs: {'loss': -4.355095386505127}
Epoch: 36000, Logs: {'loss': -4.465864181518555}
Epoch: 40000, Logs: {'loss': -4.544251918792725}
Epoch: 44000, Logs: {'loss': -4.601065635681152}
Epoch: 48000, Logs: {'loss': -4.644209861755371}
Epoch: 52000, Logs: {'loss': -4.679757118225098}
Epoch: 56000, Logs: {'loss': -4.7118988037109375}
Epoch: 60000, Logs: {'loss': -4.743089199066162}
Epoch: 64000, Logs: {'loss': -4.774195671081543}
Epoch: 68000, Logs: {'loss': -4.805112838745117}
Epoch: 72000, Logs: {'loss': -4.835736274719238}
Epoch: 76000, Logs: {'loss': -4.865469455718994}
Epoch: 80000, Logs: {'loss': -4.893990993499756}
Epoch: 84000, Logs: {'loss': -4.921152114868164}
Epoch: 88000, Logs: {'loss': -4.94686222076416}
Epoch: 92000, Logs: {'loss': -4.970823287963867}
Epoch: 96000, Logs: {'loss': -4.993202209472656}
Epoch: 100000, Logs: {'loss': -5.013947486877441}
Epoch: 104000, Logs: {'loss': -5.033176898956299}
Epoch: 108000, Logs: {'loss': -5.050754547119141}
Epoch: 112000, Logs: {'loss': -5.067138671875}
Epoch: 116000, Logs: {'loss': -5.076287746429443}
Epoch: 120000, Logs: {'loss': -5.077027320861816}
Epoch: 124000, Logs: {'loss': -5.07771635055542}
Epoch: 128000, Logs: {'loss': -5.078489303588867}
Epoch: 132000, Logs: {'loss': -5.078636169433594}
Epoch: 136000, Logs: {'loss': -5.079845905303955}
Epoch: 140000, Logs: {'loss': -5.080306529998779}
Epoch: 144000, Logs: {'loss': -5.0809431076049805}
Epoch: 148000, Logs: {'loss': -5.081483364105225}
Epoch: 152000, Logs: {'loss': -5.0819621086120605}
Epoch: 156000, Logs: {'loss': -5.082367420196533}
Epoch: 160000, Logs: {'loss': -5.082857131958008}
Epoch: 164000, Logs: {'loss': -5.082852363586426}
Epoch: 168000, Logs: {'loss': -5.083126068115234}
Epoch: 172000, Logs: {'loss': -5.083265781402588}
Epoch: 176000, Logs: {'loss': -5.084649085998535}
Epoch: 180000, Logs: {'loss': -5.084908485412598}
Epoch: 184000, Logs: {'loss': -5.085258960723877}
Epoch: 188000, Logs: {'loss': -5.085550785064697}
Epoch: 192000, Logs: {'loss': -5.086002826690674}
Epoch: 196000, Logs: {'loss': -5.086279392242432}
