Epoch: 0, Logs: {'loss': 73.61360168457031}
Epoch: 4000, Logs: {'loss': -3.192168951034546}
Epoch: 8000, Logs: {'loss': -3.90342116355896}
Epoch: 12000, Logs: {'loss': -4.826943397521973}
Epoch: 16000, Logs: {'loss': -5.419912338256836}
Epoch: 20000, Logs: {'loss': -5.713260173797607}
Epoch: 24000, Logs: {'loss': -5.906065464019775}
Epoch: 28000, Logs: {'loss': -6.071743965148926}
Epoch: 32000, Logs: {'loss': -6.234038352966309}
Epoch: 36000, Logs: {'loss': -6.535193920135498}
Epoch: 40000, Logs: {'loss': -6.647923469543457}
Epoch: 44000, Logs: {'loss': -6.743832588195801}
Epoch: 48000, Logs: {'loss': -6.82434606552124}
Epoch: 52000, Logs: {'loss': -6.891484260559082}
Epoch: 56000, Logs: {'loss': -6.947276592254639}
Epoch: 60000, Logs: {'loss': -6.993688106536865}
Epoch: 64000, Logs: {'loss': -7.032374382019043}
Epoch: 68000, Logs: {'loss': -7.0649495124816895}
Epoch: 72000, Logs: {'loss': -7.092431545257568}
Epoch: 76000, Logs: {'loss': -7.115842819213867}
Epoch: 80000, Logs: {'loss': -7.135971546173096}
Epoch: 84000, Logs: {'loss': -7.153585910797119}
Epoch: 88000, Logs: {'loss': -7.169249534606934}
Epoch: 92000, Logs: {'loss': -7.182984352111816}
Epoch: 96000, Logs: {'loss': -7.196959495544434}
Epoch: 100000, Logs: {'loss': -7.209794044494629}
Epoch: 104000, Logs: {'loss': -7.222288608551025}
Epoch: 108000, Logs: {'loss': -7.234557151794434}
Epoch: 112000, Logs: {'loss': -7.246718883514404}
Epoch: 116000, Logs: {'loss': -7.252330780029297}
Epoch: 120000, Logs: {'loss': -7.255588531494141}
Epoch: 124000, Logs: {'loss': -7.2588653564453125}
Epoch: 128000, Logs: {'loss': -7.262153148651123}
Epoch: 132000, Logs: {'loss': -7.265470504760742}
Epoch: 136000, Logs: {'loss': -7.268795490264893}
Epoch: 140000, Logs: {'loss': -7.2720947265625}
Epoch: 144000, Logs: {'loss': -7.2754058837890625}
Epoch: 148000, Logs: {'loss': -7.278675556182861}
Epoch: 152000, Logs: {'loss': -7.281994819641113}
Epoch: 156000, Logs: {'loss': -7.285238742828369}
Epoch: 160000, Logs: {'loss': -7.288532733917236}
Epoch: 164000, Logs: {'loss': -7.852960586547852}
Epoch: 168000, Logs: {'loss': -8.126099586486816}
Epoch: 172000, Logs: {'loss': -8.360905647277832}
Epoch: 176000, Logs: {'loss': -8.522538185119629}
Epoch: 180000, Logs: {'loss': -8.632037162780762}
Epoch: 184000, Logs: {'loss': -8.713268280029297}
Epoch: 188000, Logs: {'loss': -8.782421112060547}
Epoch: 192000, Logs: {'loss': -8.843857765197754}
Epoch: 196000, Logs: {'loss': -8.898645401000977}
