Epoch: 0, Logs: {'loss': 14.97249984741211}
Epoch: 4000, Logs: {'loss': -1.2175137996673584}
Epoch: 8000, Logs: {'loss': -2.006761074066162}
Epoch: 12000, Logs: {'loss': -2.4688572883605957}
Epoch: 16000, Logs: {'loss': -2.4971108436584473}
Epoch: 20000, Logs: {'loss': -2.506815195083618}
Epoch: 24000, Logs: {'loss': -2.529587745666504}
Epoch: 28000, Logs: {'loss': -2.9627254009246826}
Epoch: 32000, Logs: {'loss': -3.348827362060547}
Epoch: 36000, Logs: {'loss': -3.5338282585144043}
Epoch: 40000, Logs: {'loss': -3.6832265853881836}
Epoch: 44000, Logs: {'loss': -3.8386332988739014}
Epoch: 48000, Logs: {'loss': -3.960357666015625}
Epoch: 52000, Logs: {'loss': -4.05188512802124}
Epoch: 56000, Logs: {'loss': -4.121050834655762}
Epoch: 60000, Logs: {'loss': -4.17417573928833}
Epoch: 64000, Logs: {'loss': -4.215942859649658}
Epoch: 68000, Logs: {'loss': -4.24960994720459}
Epoch: 72000, Logs: {'loss': -4.2774248123168945}
Epoch: 76000, Logs: {'loss': -4.300862789154053}
Epoch: 80000, Logs: {'loss': -4.321019172668457}
Epoch: 84000, Logs: {'loss': -4.3385515213012695}
Epoch: 88000, Logs: {'loss': -4.353973388671875}
Epoch: 92000, Logs: {'loss': -4.36759614944458}
Epoch: 96000, Logs: {'loss': -4.379711151123047}
Epoch: 100000, Logs: {'loss': -4.390467166900635}
Epoch: 104000, Logs: {'loss': -4.400096893310547}
Epoch: 108000, Logs: {'loss': -4.408671855926514}
Epoch: 112000, Logs: {'loss': -4.416342258453369}
Epoch: 116000, Logs: {'loss': -4.423214912414551}
Epoch: 120000, Logs: {'loss': -4.429347991943359}
Epoch: 124000, Logs: {'loss': -4.434737205505371}
Epoch: 128000, Logs: {'loss': -4.439755439758301}
Epoch: 132000, Logs: {'loss': -4.444140911102295}
Epoch: 136000, Logs: {'loss': -4.448049545288086}
Epoch: 140000, Logs: {'loss': -4.451569557189941}
Epoch: 144000, Logs: {'loss': -4.454566478729248}
Epoch: 148000, Logs: {'loss': -4.457486629486084}
Epoch: 152000, Logs: {'loss': -4.459997177124023}
Epoch: 156000, Logs: {'loss': -4.4622087478637695}
Epoch: 160000, Logs: {'loss': -4.464206695556641}
Epoch: 164000, Logs: {'loss': -4.465958595275879}
Epoch: 168000, Logs: {'loss': -4.46752405166626}
Epoch: 172000, Logs: {'loss': -4.469010829925537}
Epoch: 176000, Logs: {'loss': -4.470259666442871}
Epoch: 180000, Logs: {'loss': -4.4712066650390625}
Epoch: 184000, Logs: {'loss': -4.472386837005615}
Epoch: 188000, Logs: {'loss': -4.473270416259766}
Epoch: 192000, Logs: {'loss': -4.474101543426514}
Epoch: 196000, Logs: {'loss': -4.474799156188965}
