Epoch: 0, Logs: {'loss': 1426.6036376953125}
Epoch: 2000, Logs: {'loss': -6.516714572906494}
Epoch: 4000, Logs: {'loss': -10.513253211975098}
Epoch: 6000, Logs: {'loss': -12.720115661621094}
Epoch: 8000, Logs: {'loss': -13.799880027770996}
Epoch: 10000, Logs: {'loss': -14.781956672668457}
Epoch: 12000, Logs: {'loss': -15.812029838562012}
Epoch: 14000, Logs: {'loss': -16.699296951293945}
Epoch: 16000, Logs: {'loss': -20.246726989746094}
Epoch: 18000, Logs: {'loss': -22.429134368896484}
Epoch: 20000, Logs: {'loss': -24.42727279663086}
Epoch: 22000, Logs: {'loss': -26.164459228515625}
Epoch: 24000, Logs: {'loss': -27.866409301757812}
Epoch: 26000, Logs: {'loss': -29.949783325195312}
Epoch: 28000, Logs: {'loss': -32.49720764160156}
Epoch: 30000, Logs: {'loss': -34.30054473876953}
Epoch: 32000, Logs: {'loss': -35.10649871826172}
Epoch: 34000, Logs: {'loss': -35.670570373535156}
Epoch: 36000, Logs: {'loss': -36.15095138549805}
Epoch: 38000, Logs: {'loss': -36.512786865234375}
Epoch: 40000, Logs: {'loss': -36.78260040283203}
Epoch: 42000, Logs: {'loss': -36.998016357421875}
Epoch: 44000, Logs: {'loss': -37.18199157714844}
Epoch: 46000, Logs: {'loss': -37.34514617919922}
Epoch: 48000, Logs: {'loss': -37.49396514892578}
Epoch: 50000, Logs: {'loss': -37.63197708129883}
Epoch: 52000, Logs: {'loss': -37.76129913330078}
Epoch: 54000, Logs: {'loss': -37.88377380371094}
Epoch: 56000, Logs: {'loss': -37.997291564941406}
Epoch: 58000, Logs: {'loss': -38.10981750488281}
Epoch: 60000, Logs: {'loss': -38.21482849121094}
Epoch: 62000, Logs: {'loss': -38.31174850463867}
Epoch: 64000, Logs: {'loss': -38.408058166503906}
Epoch: 66000, Logs: {'loss': -38.49669647216797}
Epoch: 68000, Logs: {'loss': -38.57944107055664}
Epoch: 70000, Logs: {'loss': -38.656455993652344}
Epoch: 72000, Logs: {'loss': -38.727516174316406}
Epoch: 74000, Logs: {'loss': -38.79262924194336}
Epoch: 76000, Logs: {'loss': -38.85213851928711}
Epoch: 78000, Logs: {'loss': -38.90596008300781}
Epoch: 80000, Logs: {'loss': -38.95424270629883}
Epoch: 82000, Logs: {'loss': -38.998069763183594}
Epoch: 84000, Logs: {'loss': -39.037288665771484}
Epoch: 86000, Logs: {'loss': -39.072113037109375}
Epoch: 88000, Logs: {'loss': -39.1039924621582}
Epoch: 90000, Logs: {'loss': -39.132347106933594}
Epoch: 92000, Logs: {'loss': -39.15818405151367}
Epoch: 94000, Logs: {'loss': -39.181217193603516}
Epoch: 96000, Logs: {'loss': -39.20231246948242}
Epoch: 98000, Logs: {'loss': -39.22170639038086}
