Epoch: 0, Logs: {'loss': 171.95787048339844}
Epoch: 4000, Logs: {'loss': -3.9026410579681396}
Epoch: 8000, Logs: {'loss': -4.338380336761475}
Epoch: 12000, Logs: {'loss': -5.756958961486816}
Epoch: 16000, Logs: {'loss': -5.765606880187988}
Epoch: 20000, Logs: {'loss': -5.770956039428711}
Epoch: 24000, Logs: {'loss': -5.775296688079834}
Epoch: 28000, Logs: {'loss': -5.778954029083252}
Epoch: 32000, Logs: {'loss': -5.782189846038818}
Epoch: 36000, Logs: {'loss': -5.785200595855713}
Epoch: 40000, Logs: {'loss': -5.788260459899902}
Epoch: 44000, Logs: {'loss': -5.791724681854248}
Epoch: 48000, Logs: {'loss': -5.796505928039551}
Epoch: 52000, Logs: {'loss': -5.805363655090332}
Epoch: 56000, Logs: {'loss': -5.834536075592041}
Epoch: 60000, Logs: {'loss': -5.998574256896973}
Epoch: 64000, Logs: {'loss': -6.048495769500732}
Epoch: 68000, Logs: {'loss': -6.074739456176758}
Epoch: 72000, Logs: {'loss': -6.087882041931152}
Epoch: 76000, Logs: {'loss': -6.09324836730957}
Epoch: 80000, Logs: {'loss': -6.096454620361328}
Epoch: 84000, Logs: {'loss': -6.097407817840576}
Epoch: 88000, Logs: {'loss': -6.098014831542969}
Epoch: 92000, Logs: {'loss': -6.098181247711182}
Epoch: 96000, Logs: {'loss': -6.098114013671875}
Epoch: 100000, Logs: {'loss': -6.098330497741699}
Epoch: 104000, Logs: {'loss': -6.0983476638793945}
Epoch: 108000, Logs: {'loss': -6.098313808441162}
Epoch: 112000, Logs: {'loss': -6.098310947418213}
Epoch: 116000, Logs: {'loss': -6.09835958480835}
Epoch: 120000, Logs: {'loss': -6.098352432250977}
Epoch: 124000, Logs: {'loss': -6.098368167877197}
Epoch: 128000, Logs: {'loss': -6.098407745361328}
Epoch: 132000, Logs: {'loss': -6.098372459411621}
Epoch: 136000, Logs: {'loss': -6.098366737365723}
Epoch: 140000, Logs: {'loss': -6.098320007324219}
Epoch: 144000, Logs: {'loss': -6.09839391708374}
Epoch: 148000, Logs: {'loss': -6.098417282104492}
Epoch: 152000, Logs: {'loss': -6.098428249359131}
Epoch: 156000, Logs: {'loss': -6.098424434661865}
Epoch: 160000, Logs: {'loss': -6.098220348358154}
Epoch: 164000, Logs: {'loss': -6.098431587219238}
Epoch: 168000, Logs: {'loss': -6.098418235778809}
Epoch: 172000, Logs: {'loss': -6.098443031311035}
Epoch: 176000, Logs: {'loss': -6.098442077636719}
Epoch: 180000, Logs: {'loss': -6.098447799682617}
Epoch: 184000, Logs: {'loss': -6.098471641540527}
Epoch: 188000, Logs: {'loss': -6.098418712615967}
Epoch: 192000, Logs: {'loss': -6.098484516143799}
Epoch: 196000, Logs: {'loss': -6.098493576049805}
