Epoch: 0, Logs: {'loss': 166.1385955810547}
Epoch: 4000, Logs: {'loss': -2.7484657764434814}
Epoch: 8000, Logs: {'loss': -3.2614035606384277}
Epoch: 12000, Logs: {'loss': -3.2625887393951416}
Epoch: 16000, Logs: {'loss': -3.263211488723755}
Epoch: 20000, Logs: {'loss': -3.2636146545410156}
Epoch: 24000, Logs: {'loss': -3.2638614177703857}
Epoch: 28000, Logs: {'loss': -3.264040470123291}
Epoch: 32000, Logs: {'loss': -3.264177083969116}
Epoch: 36000, Logs: {'loss': -3.2642903327941895}
Epoch: 40000, Logs: {'loss': -3.2643699645996094}
Epoch: 44000, Logs: {'loss': -3.2644431591033936}
Epoch: 48000, Logs: {'loss': -3.264498472213745}
Epoch: 52000, Logs: {'loss': -3.264557361602783}
Epoch: 56000, Logs: {'loss': -3.264570951461792}
Epoch: 60000, Logs: {'loss': -3.264155387878418}
Epoch: 64000, Logs: {'loss': -3.2646877765655518}
Epoch: 68000, Logs: {'loss': -3.2647266387939453}
Epoch: 72000, Logs: {'loss': -3.2647523880004883}
Epoch: 76000, Logs: {'loss': -3.264779567718506}
Epoch: 80000, Logs: {'loss': -3.2647898197174072}
Epoch: 84000, Logs: {'loss': -3.264815092086792}
Epoch: 88000, Logs: {'loss': -3.264838218688965}
Epoch: 92000, Logs: {'loss': -3.2648420333862305}
Epoch: 96000, Logs: {'loss': -3.264862537384033}
Epoch: 100000, Logs: {'loss': -3.2648708820343018}
Epoch: 104000, Logs: {'loss': -3.2648708820343018}
Epoch: 108000, Logs: {'loss': -3.264887809753418}
Epoch: 112000, Logs: {'loss': -3.2649006843566895}
Epoch: 116000, Logs: {'loss': -3.264822483062744}
Epoch: 120000, Logs: {'loss': -3.2649002075195312}
Epoch: 124000, Logs: {'loss': -3.2649343013763428}
Epoch: 128000, Logs: {'loss': -3.2649481296539307}
Epoch: 132000, Logs: {'loss': -3.2649614810943604}
Epoch: 136000, Logs: {'loss': -3.264817237854004}
Epoch: 140000, Logs: {'loss': -3.2649717330932617}
Epoch: 144000, Logs: {'loss': -3.2649872303009033}
Epoch: 148000, Logs: {'loss': -3.264991521835327}
Epoch: 152000, Logs: {'loss': -3.264997959136963}
Epoch: 156000, Logs: {'loss': -3.2646267414093018}
Epoch: 160000, Logs: {'loss': -3.264103889465332}
Epoch: 164000, Logs: {'loss': -3.265021800994873}
Epoch: 168000, Logs: {'loss': -3.2650277614593506}
Epoch: 172000, Logs: {'loss': -3.2650234699249268}
Epoch: 176000, Logs: {'loss': -3.265035390853882}
Epoch: 180000, Logs: {'loss': -3.2650485038757324}
Epoch: 184000, Logs: {'loss': -3.264827013015747}
Epoch: 188000, Logs: {'loss': -3.2650399208068848}
Epoch: 192000, Logs: {'loss': -3.265061140060425}
Epoch: 196000, Logs: {'loss': -3.265069007873535}
