Epoch: 0, Logs: {'loss': 987.0916748046875}
Epoch: 4000, Logs: {'loss': -0.779428243637085}
Epoch: 8000, Logs: {'loss': -0.7940120697021484}
Epoch: 12000, Logs: {'loss': -0.9002152681350708}
Epoch: 16000, Logs: {'loss': -1.310443639755249}
Epoch: 20000, Logs: {'loss': -1.6687865257263184}
Epoch: 24000, Logs: {'loss': -1.873730182647705}
Epoch: 28000, Logs: {'loss': -2.0680477619171143}
Epoch: 32000, Logs: {'loss': -2.7238640785217285}
Epoch: 36000, Logs: {'loss': -3.082256317138672}
Epoch: 40000, Logs: {'loss': -3.2897098064422607}
Epoch: 44000, Logs: {'loss': -3.5365142822265625}
Epoch: 48000, Logs: {'loss': -3.7849667072296143}
Epoch: 52000, Logs: {'loss': -3.975654125213623}
Epoch: 56000, Logs: {'loss': -4.083864212036133}
Epoch: 60000, Logs: {'loss': -4.139414310455322}
Epoch: 64000, Logs: {'loss': -4.181273460388184}
Epoch: 68000, Logs: {'loss': -4.218469619750977}
Epoch: 72000, Logs: {'loss': -4.248710632324219}
Epoch: 76000, Logs: {'loss': -4.272806644439697}
Epoch: 80000, Logs: {'loss': -4.292362213134766}
Epoch: 84000, Logs: {'loss': -4.308794975280762}
Epoch: 88000, Logs: {'loss': -4.323147773742676}
Epoch: 92000, Logs: {'loss': -4.336417198181152}
Epoch: 96000, Logs: {'loss': -4.349269866943359}
Epoch: 100000, Logs: {'loss': -4.361932754516602}
Epoch: 104000, Logs: {'loss': -4.37476921081543}
Epoch: 108000, Logs: {'loss': -4.387401580810547}
Epoch: 112000, Logs: {'loss': -4.400195121765137}
Epoch: 116000, Logs: {'loss': -4.412781715393066}
Epoch: 120000, Logs: {'loss': -4.425192832946777}
Epoch: 124000, Logs: {'loss': -4.437494277954102}
Epoch: 128000, Logs: {'loss': -4.44943380355835}
Epoch: 132000, Logs: {'loss': -4.461188316345215}
Epoch: 136000, Logs: {'loss': -4.472627639770508}
Epoch: 140000, Logs: {'loss': -4.483604431152344}
Epoch: 144000, Logs: {'loss': -4.494354724884033}
Epoch: 148000, Logs: {'loss': -4.50471305847168}
Epoch: 152000, Logs: {'loss': -4.514673233032227}
Epoch: 156000, Logs: {'loss': -4.52431583404541}
Epoch: 160000, Logs: {'loss': -4.533353328704834}
Epoch: 164000, Logs: {'loss': -4.5423583984375}
Epoch: 168000, Logs: {'loss': -4.550764560699463}
Epoch: 172000, Logs: {'loss': -4.55900764465332}
Epoch: 176000, Logs: {'loss': -4.566594123840332}
Epoch: 180000, Logs: {'loss': -4.574239730834961}
Epoch: 184000, Logs: {'loss': -4.581240177154541}
Epoch: 188000, Logs: {'loss': -4.5882086753845215}
Epoch: 192000, Logs: {'loss': -4.594589710235596}
Epoch: 196000, Logs: {'loss': -4.600800037384033}
