Epoch: 0, Logs: {'loss': 455.8368225097656}
Epoch: 4000, Logs: {'loss': -1.8863575458526611}
Epoch: 8000, Logs: {'loss': -1.9329466819763184}
Epoch: 12000, Logs: {'loss': -2.2836365699768066}
Epoch: 16000, Logs: {'loss': -4.922024250030518}
Epoch: 20000, Logs: {'loss': -4.955700874328613}
Epoch: 24000, Logs: {'loss': -4.969803333282471}
Epoch: 28000, Logs: {'loss': -4.978736877441406}
Epoch: 32000, Logs: {'loss': -4.9852399826049805}
Epoch: 36000, Logs: {'loss': -4.9902191162109375}
Epoch: 40000, Logs: {'loss': -4.994270324707031}
Epoch: 44000, Logs: {'loss': -4.9975666999816895}
Epoch: 48000, Logs: {'loss': -5.000401973724365}
Epoch: 52000, Logs: {'loss': -5.0028557777404785}
Epoch: 56000, Logs: {'loss': -5.004758358001709}
Epoch: 60000, Logs: {'loss': -5.006829261779785}
Epoch: 64000, Logs: {'loss': -5.008528709411621}
Epoch: 68000, Logs: {'loss': -5.010056495666504}
Epoch: 72000, Logs: {'loss': -5.011427879333496}
Epoch: 76000, Logs: {'loss': -5.012700080871582}
Epoch: 80000, Logs: {'loss': -5.013493061065674}
Epoch: 84000, Logs: {'loss': -5.014967918395996}
Epoch: 88000, Logs: {'loss': -5.01596212387085}
Epoch: 92000, Logs: {'loss': -5.016907691955566}
Epoch: 96000, Logs: {'loss': -5.017806053161621}
Epoch: 100000, Logs: {'loss': -5.018622398376465}
Epoch: 104000, Logs: {'loss': -5.0193681716918945}
Epoch: 108000, Logs: {'loss': -5.020088195800781}
Epoch: 112000, Logs: {'loss': -5.020753383636475}
Epoch: 116000, Logs: {'loss': -5.021440505981445}
Epoch: 120000, Logs: {'loss': -5.022044658660889}
Epoch: 124000, Logs: {'loss': -5.0226874351501465}
Epoch: 128000, Logs: {'loss': -5.023225784301758}
Epoch: 132000, Logs: {'loss': -5.023741245269775}
Epoch: 136000, Logs: {'loss': -5.0243306159973145}
Epoch: 140000, Logs: {'loss': -5.024254322052002}
Epoch: 144000, Logs: {'loss': -5.024963855743408}
Epoch: 148000, Logs: {'loss': -5.025574684143066}
Epoch: 152000, Logs: {'loss': -5.026128768920898}
Epoch: 156000, Logs: {'loss': -5.026528358459473}
Epoch: 160000, Logs: {'loss': -5.023064613342285}
Epoch: 164000, Logs: {'loss': -5.027419090270996}
Epoch: 168000, Logs: {'loss': -5.027746677398682}
Epoch: 172000, Logs: {'loss': -5.028073310852051}
Epoch: 176000, Logs: {'loss': -5.028448104858398}
Epoch: 180000, Logs: {'loss': -5.028781890869141}
Epoch: 184000, Logs: {'loss': -5.025714874267578}
Epoch: 188000, Logs: {'loss': -5.029479026794434}
Epoch: 192000, Logs: {'loss': -5.029776096343994}
Epoch: 196000, Logs: {'loss': -5.030028343200684}
