Epoch: 0, Logs: {'loss': 1388.8668212890625}
Epoch: 4000, Logs: {'loss': -1.731271505355835}
Epoch: 8000, Logs: {'loss': -3.5782735347747803}
Epoch: 12000, Logs: {'loss': -4.021101474761963}
Epoch: 16000, Logs: {'loss': -4.5042877197265625}
Epoch: 20000, Logs: {'loss': -4.77012300491333}
Epoch: 24000, Logs: {'loss': -4.793303489685059}
Epoch: 28000, Logs: {'loss': -4.797801494598389}
Epoch: 32000, Logs: {'loss': -4.798985958099365}
Epoch: 36000, Logs: {'loss': -4.800636291503906}
Epoch: 40000, Logs: {'loss': -4.801450729370117}
Epoch: 44000, Logs: {'loss': -4.802340507507324}
Epoch: 48000, Logs: {'loss': -4.80295467376709}
Epoch: 52000, Logs: {'loss': -4.803537845611572}
Epoch: 56000, Logs: {'loss': -4.804020881652832}
Epoch: 60000, Logs: {'loss': -4.804462432861328}
Epoch: 64000, Logs: {'loss': -4.804868698120117}
Epoch: 68000, Logs: {'loss': -4.8052449226379395}
Epoch: 72000, Logs: {'loss': -4.805529594421387}
Epoch: 76000, Logs: {'loss': -4.805891990661621}
Epoch: 80000, Logs: {'loss': -4.806187152862549}
Epoch: 84000, Logs: {'loss': -4.806473731994629}
Epoch: 88000, Logs: {'loss': -4.806750297546387}
Epoch: 92000, Logs: {'loss': -4.806991100311279}
Epoch: 96000, Logs: {'loss': -4.807242393493652}
Epoch: 100000, Logs: {'loss': -4.807464599609375}
Epoch: 104000, Logs: {'loss': -4.807662010192871}
Epoch: 108000, Logs: {'loss': -4.807869911193848}
Epoch: 112000, Logs: {'loss': -4.807510852813721}
Epoch: 116000, Logs: {'loss': -4.808196067810059}
Epoch: 120000, Logs: {'loss': -4.808419704437256}
Epoch: 124000, Logs: {'loss': -4.80855655670166}
Epoch: 128000, Logs: {'loss': -4.808746337890625}
Epoch: 132000, Logs: {'loss': -4.808924198150635}
Epoch: 136000, Logs: {'loss': -4.809051036834717}
Epoch: 140000, Logs: {'loss': -4.808342933654785}
Epoch: 144000, Logs: {'loss': -4.809325695037842}
Epoch: 148000, Logs: {'loss': -4.809319496154785}
Epoch: 152000, Logs: {'loss': -4.8095808029174805}
Epoch: 156000, Logs: {'loss': -4.809714317321777}
Epoch: 160000, Logs: {'loss': -4.809816360473633}
Epoch: 164000, Logs: {'loss': -4.809945106506348}
Epoch: 168000, Logs: {'loss': -4.810029983520508}
Epoch: 172000, Logs: {'loss': -4.810132026672363}
Epoch: 176000, Logs: {'loss': -4.81017541885376}
Epoch: 180000, Logs: {'loss': -4.810321807861328}
Epoch: 184000, Logs: {'loss': -4.809906482696533}
Epoch: 188000, Logs: {'loss': -4.810519218444824}
Epoch: 192000, Logs: {'loss': -4.810182571411133}
Epoch: 196000, Logs: {'loss': -4.810693740844727}
