Epoch: 0, Logs: {'loss': 1139.57763671875}
Epoch: 4000, Logs: {'loss': -2.0463454723358154}
Epoch: 8000, Logs: {'loss': -2.051365375518799}
Epoch: 12000, Logs: {'loss': -2.0551247596740723}
Epoch: 16000, Logs: {'loss': -2.0579848289489746}
Epoch: 20000, Logs: {'loss': -2.0744729042053223}
Epoch: 24000, Logs: {'loss': -2.076448440551758}
Epoch: 28000, Logs: {'loss': -2.077005386352539}
Epoch: 32000, Logs: {'loss': -2.077317714691162}
Epoch: 36000, Logs: {'loss': -2.0776474475860596}
Epoch: 40000, Logs: {'loss': -2.077991008758545}
Epoch: 44000, Logs: {'loss': -2.0784053802490234}
Epoch: 48000, Logs: {'loss': -2.078829765319824}
Epoch: 52000, Logs: {'loss': -2.079333782196045}
Epoch: 56000, Logs: {'loss': -2.0797722339630127}
Epoch: 60000, Logs: {'loss': -2.080461025238037}
Epoch: 64000, Logs: {'loss': -2.0811405181884766}
Epoch: 68000, Logs: {'loss': -2.081925868988037}
Epoch: 72000, Logs: {'loss': -2.0828871726989746}
Epoch: 76000, Logs: {'loss': -2.0841269493103027}
Epoch: 80000, Logs: {'loss': -2.0858569145202637}
Epoch: 84000, Logs: {'loss': -2.0885865688323975}
Epoch: 88000, Logs: {'loss': -2.093717098236084}
Epoch: 92000, Logs: {'loss': -2.109381675720215}
Epoch: 96000, Logs: {'loss': -2.2355997562408447}
Epoch: 100000, Logs: {'loss': -2.5222089290618896}
Epoch: 104000, Logs: {'loss': -3.092254161834717}
Epoch: 108000, Logs: {'loss': -3.2949020862579346}
Epoch: 112000, Logs: {'loss': -3.3673553466796875}
Epoch: 116000, Logs: {'loss': -3.423548460006714}
Epoch: 120000, Logs: {'loss': -3.470817804336548}
Epoch: 124000, Logs: {'loss': -3.5103046894073486}
Epoch: 128000, Logs: {'loss': -3.5432260036468506}
Epoch: 132000, Logs: {'loss': -3.5718491077423096}
Epoch: 136000, Logs: {'loss': -3.596324920654297}
Epoch: 140000, Logs: {'loss': -3.617957592010498}
Epoch: 144000, Logs: {'loss': -3.6378281116485596}
Epoch: 148000, Logs: {'loss': -3.6570239067077637}
Epoch: 152000, Logs: {'loss': -3.677182674407959}
Epoch: 156000, Logs: {'loss': -3.703031063079834}
Epoch: 160000, Logs: {'loss': -3.7450194358825684}
Epoch: 164000, Logs: {'loss': -3.9112579822540283}
Epoch: 168000, Logs: {'loss': -4.660793304443359}
Epoch: 172000, Logs: {'loss': -5.086381912231445}
Epoch: 176000, Logs: {'loss': -5.378289222717285}
Epoch: 180000, Logs: {'loss': -5.586031913757324}
Epoch: 184000, Logs: {'loss': -5.738689422607422}
Epoch: 188000, Logs: {'loss': -5.855312824249268}
Epoch: 192000, Logs: {'loss': -5.947638988494873}
Epoch: 196000, Logs: {'loss': -6.023204803466797}
