Epoch: 0, Logs: {'loss': 892.8670654296875}
Epoch: 2000, Logs: {'loss': -3822.34912109375}
Epoch: 4000, Logs: {'loss': -4354.2568359375}
Epoch: 6000, Logs: {'loss': -4550.87255859375}
Epoch: 8000, Logs: {'loss': -4693.765625}
Epoch: 10000, Logs: {'loss': -5063.3984375}
Epoch: 12000, Logs: {'loss': -5703.74755859375}
Epoch: 14000, Logs: {'loss': -5934.408203125}
Epoch: 16000, Logs: {'loss': -6046.80908203125}
Epoch: 18000, Logs: {'loss': -6088.111328125}
Epoch: 20000, Logs: {'loss': -6095.54833984375}
Epoch: 22000, Logs: {'loss': -6096.16357421875}
Epoch: 24000, Logs: {'loss': -6096.306640625}
Epoch: 26000, Logs: {'loss': -6096.4345703125}
Epoch: 28000, Logs: {'loss': -6096.54931640625}
Epoch: 30000, Logs: {'loss': -6096.66015625}
Epoch: 32000, Logs: {'loss': -6096.74609375}
Epoch: 34000, Logs: {'loss': -6096.84814453125}
Epoch: 36000, Logs: {'loss': -6096.93212890625}
Epoch: 38000, Logs: {'loss': -6097.01025390625}
Epoch: 40000, Logs: {'loss': -6097.08203125}
Epoch: 42000, Logs: {'loss': -6097.150390625}
Epoch: 44000, Logs: {'loss': -6097.21435546875}
Epoch: 46000, Logs: {'loss': -6097.267578125}
Epoch: 48000, Logs: {'loss': -6097.33251953125}
Epoch: 50000, Logs: {'loss': -6097.384765625}
Epoch: 52000, Logs: {'loss': -6097.4462890625}
Epoch: 54000, Logs: {'loss': -6097.501953125}
Epoch: 56000, Logs: {'loss': -6097.5576171875}
Epoch: 58000, Logs: {'loss': -6097.611328125}
Epoch: 60000, Logs: {'loss': -6097.671875}
Epoch: 62000, Logs: {'loss': -6097.7314453125}
Epoch: 64000, Logs: {'loss': -6097.78955078125}
Epoch: 66000, Logs: {'loss': -6097.85546875}
Epoch: 68000, Logs: {'loss': -6097.91845703125}
Epoch: 70000, Logs: {'loss': -6097.9873046875}
Epoch: 72000, Logs: {'loss': -6098.05615234375}
Epoch: 74000, Logs: {'loss': -6098.12744140625}
Epoch: 76000, Logs: {'loss': -6098.20263671875}
Epoch: 78000, Logs: {'loss': -6098.2802734375}
Epoch: 80000, Logs: {'loss': -6098.361328125}
Epoch: 82000, Logs: {'loss': -6098.44287109375}
Epoch: 84000, Logs: {'loss': -6098.5283203125}
Epoch: 86000, Logs: {'loss': -6098.61865234375}
Epoch: 88000, Logs: {'loss': -6098.7099609375}
Epoch: 90000, Logs: {'loss': -6098.80224609375}
Epoch: 92000, Logs: {'loss': -6098.8974609375}
Epoch: 94000, Logs: {'loss': -6098.994140625}
Epoch: 96000, Logs: {'loss': -6099.09375}
Epoch: 98000, Logs: {'loss': -6099.1953125}
