Epoch: 0, Logs: {'loss': 2696.9150390625}
Epoch: 4000, Logs: {'loss': -0.954869270324707}
Epoch: 8000, Logs: {'loss': -2.2643446922302246}
Epoch: 12000, Logs: {'loss': -6.932822227478027}
Epoch: 16000, Logs: {'loss': -7.228240489959717}
Epoch: 20000, Logs: {'loss': -7.244621753692627}
Epoch: 24000, Logs: {'loss': -7.248218059539795}
Epoch: 28000, Logs: {'loss': -7.250635623931885}
Epoch: 32000, Logs: {'loss': -7.252414703369141}
Epoch: 36000, Logs: {'loss': -7.2540082931518555}
Epoch: 40000, Logs: {'loss': -7.255236625671387}
Epoch: 44000, Logs: {'loss': -7.254861831665039}
Epoch: 48000, Logs: {'loss': -7.2571940422058105}
Epoch: 52000, Logs: {'loss': -7.257965087890625}
Epoch: 56000, Logs: {'loss': -7.258692741394043}
Epoch: 60000, Logs: {'loss': -7.259315013885498}
Epoch: 64000, Logs: {'loss': -7.259885787963867}
Epoch: 68000, Logs: {'loss': -7.260422229766846}
Epoch: 72000, Logs: {'loss': -7.260915756225586}
Epoch: 76000, Logs: {'loss': -7.261378765106201}
Epoch: 80000, Logs: {'loss': -7.261816501617432}
Epoch: 84000, Logs: {'loss': -7.262198448181152}
Epoch: 88000, Logs: {'loss': -7.262584686279297}
Epoch: 92000, Logs: {'loss': -7.262912750244141}
Epoch: 96000, Logs: {'loss': -7.263252258300781}
Epoch: 100000, Logs: {'loss': -7.263540267944336}
Epoch: 104000, Logs: {'loss': -7.263811111450195}
Epoch: 108000, Logs: {'loss': -7.264138698577881}
Epoch: 112000, Logs: {'loss': -7.2643609046936035}
Epoch: 116000, Logs: {'loss': -7.264627456665039}
Epoch: 120000, Logs: {'loss': -7.264873504638672}
Epoch: 124000, Logs: {'loss': -7.26509428024292}
Epoch: 128000, Logs: {'loss': -7.26530647277832}
Epoch: 132000, Logs: {'loss': -7.264859676361084}
Epoch: 136000, Logs: {'loss': -7.265694618225098}
Epoch: 140000, Logs: {'loss': -7.265874862670898}
Epoch: 144000, Logs: {'loss': -7.266043186187744}
Epoch: 148000, Logs: {'loss': -7.266180038452148}
Epoch: 152000, Logs: {'loss': -7.266364097595215}
Epoch: 156000, Logs: {'loss': -7.266554832458496}
Epoch: 160000, Logs: {'loss': -7.266498565673828}
Epoch: 164000, Logs: {'loss': -7.266890048980713}
Epoch: 168000, Logs: {'loss': -7.267021179199219}
Epoch: 172000, Logs: {'loss': -7.267182350158691}
Epoch: 176000, Logs: {'loss': -7.265947341918945}
Epoch: 180000, Logs: {'loss': -7.267402648925781}
Epoch: 184000, Logs: {'loss': -7.267579078674316}
Epoch: 188000, Logs: {'loss': -7.26719331741333}
Epoch: 192000, Logs: {'loss': -7.267823219299316}
Epoch: 196000, Logs: {'loss': -7.267945289611816}
