Epoch: 0, Logs: {'loss': 715.9735107421875}
Epoch: 4000, Logs: {'loss': -0.36353200674057007}
Epoch: 8000, Logs: {'loss': -1.0613350868225098}
Epoch: 12000, Logs: {'loss': -1.2841273546218872}
Epoch: 16000, Logs: {'loss': -1.308483600616455}
Epoch: 20000, Logs: {'loss': -1.3569124937057495}
Epoch: 24000, Logs: {'loss': -2.006617784500122}
Epoch: 28000, Logs: {'loss': -4.226525783538818}
Epoch: 32000, Logs: {'loss': -4.253379821777344}
Epoch: 36000, Logs: {'loss': -4.258180141448975}
Epoch: 40000, Logs: {'loss': -4.261473178863525}
Epoch: 44000, Logs: {'loss': -4.264029502868652}
Epoch: 48000, Logs: {'loss': -4.266082763671875}
Epoch: 52000, Logs: {'loss': -4.267923355102539}
Epoch: 56000, Logs: {'loss': -4.269211769104004}
Epoch: 60000, Logs: {'loss': -4.270866394042969}
Epoch: 64000, Logs: {'loss': -4.272129535675049}
Epoch: 68000, Logs: {'loss': -4.273323059082031}
Epoch: 72000, Logs: {'loss': -4.274278163909912}
Epoch: 76000, Logs: {'loss': -4.275269985198975}
Epoch: 80000, Logs: {'loss': -4.276142597198486}
Epoch: 84000, Logs: {'loss': -4.276858806610107}
Epoch: 88000, Logs: {'loss': -4.2774739265441895}
Epoch: 92000, Logs: {'loss': -4.277856826782227}
Epoch: 96000, Logs: {'loss': -4.278573513031006}
Epoch: 100000, Logs: {'loss': -4.279435157775879}
Epoch: 104000, Logs: {'loss': -4.279980659484863}
Epoch: 108000, Logs: {'loss': -4.2805657386779785}
Epoch: 112000, Logs: {'loss': -4.28099250793457}
Epoch: 116000, Logs: {'loss': -4.281395435333252}
Epoch: 120000, Logs: {'loss': -4.281522750854492}
Epoch: 124000, Logs: {'loss': -4.28228235244751}
Epoch: 128000, Logs: {'loss': -4.282735824584961}
Epoch: 132000, Logs: {'loss': -4.283062934875488}
Epoch: 136000, Logs: {'loss': -4.283286094665527}
Epoch: 140000, Logs: {'loss': -4.283487319946289}
Epoch: 144000, Logs: {'loss': -4.283973693847656}
Epoch: 148000, Logs: {'loss': -4.2843451499938965}
Epoch: 152000, Logs: {'loss': -4.28465461730957}
Epoch: 156000, Logs: {'loss': -4.2850236892700195}
Epoch: 160000, Logs: {'loss': -4.285246849060059}
Epoch: 164000, Logs: {'loss': -4.285533428192139}
Epoch: 168000, Logs: {'loss': -4.285854816436768}
Epoch: 172000, Logs: {'loss': -4.286018371582031}
Epoch: 176000, Logs: {'loss': -4.286252021789551}
Epoch: 180000, Logs: {'loss': -4.286379814147949}
Epoch: 184000, Logs: {'loss': -4.28665018081665}
Epoch: 188000, Logs: {'loss': -4.286844730377197}
Epoch: 192000, Logs: {'loss': -4.2870893478393555}
Epoch: 196000, Logs: {'loss': -4.287318706512451}
