Epoch: 0, Logs: {'loss': 165.39048767089844}
Epoch: 2000, Logs: {'loss': -3729.193115234375}
Epoch: 4000, Logs: {'loss': -4123.9296875}
Epoch: 6000, Logs: {'loss': -4298.82763671875}
Epoch: 8000, Logs: {'loss': -4956.5078125}
Epoch: 10000, Logs: {'loss': -5462.0654296875}
Epoch: 12000, Logs: {'loss': -5723.77587890625}
Epoch: 14000, Logs: {'loss': -5873.2470703125}
Epoch: 16000, Logs: {'loss': -5934.39453125}
Epoch: 18000, Logs: {'loss': -5953.7490234375}
Epoch: 20000, Logs: {'loss': -5959.11328125}
Epoch: 22000, Logs: {'loss': -5961.19189453125}
Epoch: 24000, Logs: {'loss': -5962.158203125}
Epoch: 26000, Logs: {'loss': -5962.6025390625}
Epoch: 28000, Logs: {'loss': -5962.90966796875}
Epoch: 30000, Logs: {'loss': -5963.06640625}
Epoch: 32000, Logs: {'loss': -5963.1435546875}
Epoch: 34000, Logs: {'loss': -5963.22705078125}
Epoch: 36000, Logs: {'loss': -5963.27978515625}
Epoch: 38000, Logs: {'loss': -5963.32177734375}
Epoch: 40000, Logs: {'loss': -5963.3583984375}
Epoch: 42000, Logs: {'loss': -5963.3955078125}
Epoch: 44000, Logs: {'loss': -5963.40966796875}
Epoch: 46000, Logs: {'loss': -5963.45751953125}
Epoch: 48000, Logs: {'loss': -5963.3349609375}
Epoch: 50000, Logs: {'loss': -5963.51123046875}
Epoch: 52000, Logs: {'loss': -5963.54296875}
Epoch: 54000, Logs: {'loss': -5963.5654296875}
Epoch: 56000, Logs: {'loss': -5963.5869140625}
Epoch: 58000, Logs: {'loss': -5963.591796875}
Epoch: 60000, Logs: {'loss': -5963.6396484375}
Epoch: 62000, Logs: {'loss': -5963.6591796875}
Epoch: 64000, Logs: {'loss': -5963.681640625}
Epoch: 66000, Logs: {'loss': -5963.693359375}
Epoch: 68000, Logs: {'loss': -5963.71728515625}
Epoch: 70000, Logs: {'loss': -5963.7333984375}
Epoch: 72000, Logs: {'loss': -5963.75146484375}
Epoch: 74000, Logs: {'loss': -5963.765625}
Epoch: 76000, Logs: {'loss': -5963.75048828125}
Epoch: 78000, Logs: {'loss': -5963.73046875}
Epoch: 80000, Logs: {'loss': -5963.81005859375}
Epoch: 82000, Logs: {'loss': -5963.82177734375}
Epoch: 84000, Logs: {'loss': -5963.8388671875}
Epoch: 86000, Logs: {'loss': -5963.849609375}
Epoch: 88000, Logs: {'loss': -5963.8603515625}
Epoch: 90000, Logs: {'loss': -5963.869140625}
Epoch: 92000, Logs: {'loss': -5963.88037109375}
Epoch: 94000, Logs: {'loss': -5963.888671875}
Epoch: 96000, Logs: {'loss': -5963.896484375}
Epoch: 98000, Logs: {'loss': -5963.9072265625}
